body_acc_x,body_acc_y,body_acc_z,body_gyro_x,body_gyro_y,body_gyro_z,total_acc_x,total_acc_y,total_acc_z
-0.4334668260371187,0.7689196491021751,0.10598794766313417,0.2047562488398776,0.37278017641041167,0.36114906144542785,0.9812293072354362,0.27168541657781636,0.5348936414129456
-0.7004564671946528,0.5071366148872257,0.19012181438323325,-0.576820604252058,-0.4942866334868769,-0.4212041879752866,-0.08377122926097358,-0.4648380826685806,-0.14555950914534901
-0.08406012335307012,0.0011664567909038426,-0.1427456112702774,0.5177675010779362,0.3350908763703338,0.45590905436845985,0.2853309431811705,-0.6495836023298419,-0.00411599291279218
0.015672144469803823,0.03175382622552177,0.4269594449889356,0.7150641933213742,-0.4458648381527278,-0.32875570361759526,-0.10538505670782697,-0.188727192040444,0.6920339969598288
0.3150573203190358,-0.22968262138798137,0.9884812684779833,1.3006830954908568,-0.6767417275872011,-0.3520781190734585,-0.33206534270061416,0.8866515159576376,-0.5805087471543232
1.440388408898353,-0.21783030980115003,0.4522502533172192,0.5938244462789443,0.6683562811442327,-0.18323454337569506,0.04653813684548824,-0.42372205143110303,-0.13766966142610296
0.9158542144506125,-0.5297924946288614,0.36664880708547193,-0.9229417260385047,-0.04725556969025774,0.37400498086927647,-0.010012886902865508,-0.754355307819918,-0.014720254003776077
0.018539324982019666,-0.5758291079541681,0.8578669091050333,0.06581857256178657,-0.6006799514021167,-0.04691771687126512,0.729025877317945,0.8970564480990906,-0.6144061305937488
-0.8625280793059025,0.7379081795278752,-0.8349850206265645,0.19171480193935314,-0.6509434097743049,0.05725506061362471,0.5338603368981728,-0.20016451425944767,-0.2115863239643358
-0.015253336204863148,-0.7229028713242259,0.23291102163618652,0.9695727650136211,-0.31619105081296683,0.5682332732922387,-0.2692878742942905,-0.29901472957882336,0.2097560889293208
-0.28685987570744365,-0.6388839718220402,-0.1050014794931976,-0.7936892507685566,-0.08344219933174568,-0.1910411820378478,-0.5465669843568163,-0.47507121891217324,0.21443475230894612
0.2402226102694542,-0.6606423498454433,-0.12415930939054608,-0.17470958063111333,-0.6765635811187374,0.03642851205270488,0.7018038678895332,-0.08085172223537303,-0.173646507557285
0.08026454264593623,-0.44586799927120874,-0.7491872479928994,-0.2943058341643624,-0.1466857322547328,-0.6777539664240932,-0.17517140782428509,-0.8005065070982331,0.08007392207879672
0.4795172873110557,0.026414557024016728,0.3523366767770504,-0.9595769660049899,0.5540249598486823,-0.29725201726220085,-0.10719076232645616,0.12239833988126027,0.6703672593321424
-0.4684989330067869,-0.033611918806343066,0.2982323245368208,-0.3496918129975899,-0.21855463532348487,0.17167638248675254,0.22614222662035613,-0.1579390023271917,-0.3143431201004217
0.6722353091176672,-0.30007270172108,-0.7460093199247426,-0.04877355087071267,0.5790143669121963,-0.5022210688764878,0.009925697210017124,0.06848118263729727,0.6028996464096686
-0.4131209425231857,0.3042701445441556,1.0137111331797468,-0.4991179513543104,-0.02016493125029908,-0.17555514728342256,0.28935617886971654,0.7520735268810251,-0.8864752985386742
0.12396857440238378,-0.05394292888982321,0.3509903238659576,-0.9511734952087637,-0.32575930922384416,0.3411498531564937,-0.9820712803128864,0.9659478904431804,-0.461315775110682
0.5647197260341841,-0.13271780861052093,0.8966049090234023,1.1152009927370217,-0.5935151695442945,0.2511133222699724,-0.30768960181267196,0.06604813348969844,0.055958107791161116
0.1381130409934706,-0.4727146456646964,0.3193905864345005,-0.6805969499863308,-0.0949134778636571,-0.32104413427224016,0.030858430933693917,0.3286321686396897,-0.08167197563939807
0.5131795787959241,0.2566308007348323,0.24835114627978827,0.013646303375436914,-0.153821798678734,0.2103004758243937,0.7209272560761032,0.8108120999361706,-0.1087635718273076
-0.10817893017006262,0.5737810764161881,1.1663518938350352,0.4751531421162486,1.1725764710924995,-0.5361354909328814,-0.24147183256253563,0.9188458530099923,0.09102753520236558
0.369364941336762,-0.4374580183274906,-1.5912756227993674,-0.5237743781132301,-0.6161167159176625,-0.18270780800000364,1.2091503459183233,0.22401012833735193,0.2130677943709924
-0.5357343034942499,-0.26684645460670064,0.1336315805478207,0.47893166816763005,-0.132691567473755,0.608839508214434,0.2219511705649989,0.6546172407517165,0.5424840281042305
-0.32799346910875865,-0.5961241553318013,-0.4576188790558567,0.22992125440005656,0.8666027184468634,0.7825677027617289,0.49446864012667613,-0.031071991600606152,-0.3753154886056039
-0.4122126902238566,-0.10080570084095293,1.1447754760458027,-0.6967217268917418,-0.5847619489489068,0.6280371920989619,-0.3221137083673953,0.20750874671139324,-0.02469233903310644
0.412081795518864,0.7609302414285924,0.29946597930966923,-0.05104293758179069,-0.14308997484203387,0.14297154467991302,0.084811132811566,0.1390666638554392,-0.34870065218866
0.33237881955482224,0.7426802627809279,0.10399115539985147,-0.4231833489986856,0.4767232623988497,1.004874578710398,0.9538567992307901,0.3598702190028234,0.026229937068462127
0.5060699064004991,-0.19435207578629313,0.357594704264756,-0.48406448388978696,0.23778497473692636,0.41751650352428044,-0.046378744116352046,0.4751329703744938,-0.8641158421281622
-0.23606433942683983,-0.14798844945045583,1.1116279796108668,0.865012501813106,-0.4356345449708396,0.37902187665118875,-0.9356351109320494,0.7405529180214374,0.38493293759371167
0.03256438141834988,0.5718615070721454,0.3385104394430031,-0.17076841964246117,-0.5499327603498964,0.20381772063696835,0.9558784495778981,-0.7088719081584015,-0.7109761700996039
0.48360434701381233,0.9713635087252894,-0.1123239135911896,-0.31758280657477006,0.09991590606940738,-0.1311337697229748,0.056407844808674674,-0.030198048005459676,-0.8558715072968297
0.47408936238479604,1.6944599544275023,0.0893413794702608,0.2293856934488475,0.17789025454830615,0.3575007305706074,0.045942056116668246,-0.17193132953964632,0.19621663038939247
0.44759136804282657,0.6174680024012417,-0.6442822572051798,-0.7459311264825252,0.7431074343217442,-0.4391329490567753,-0.08011675968930845,-0.63309759523043,-1.0122316117894608
0.5322040865833613,0.36889022128052235,-0.41345335087165985,0.7084417330207756,0.4216307942988615,-0.18170568513245589,0.013776567525614193,-0.8168233047650103,-0.6589645742122067
-0.33543401768920894,-0.18063960606217538,0.4358738984732928,-0.6725209706864512,-0.45037188206171963,-0.6177039504494313,-0.12373293182066902,-0.0002979041400363808,-0.8254323314403672
0.17560210954992525,-0.0679915126206473,-0.5662387373065267,-0.1670676741772806,-0.41642456011368767,-0.10618284778665178,0.8672053099248211,-0.2478392849197978,-0.17965921786310338
-0.5244312557626998,0.1691354088979161,0.05330363435287247,-0.3876150756085782,0.5431008863548821,0.1833880544274747,-0.027079379704696777,0.5963616504090814,0.9384770773346486
-0.7312840901535392,-0.5744145706368513,0.3212912552762787,0.2155478678048699,-0.30207386523704016,0.4083531907325705,0.02477691974338916,0.27468091481944906,-0.7715720002505012
-0.27281536737086526,-0.6288650576209304,0.013237804038775263,0.8865455821766238,-0.5843198275274876,-0.17596662378307812,-0.4696604969759148,0.11964279805904059,0.8086774717482821
0.5117398387627184,-0.9926765160749269,-0.7336294611197828,-0.010070690138297355,-0.8835771710423992,0.5794528998967564,-0.4710595827989747,-0.31184719832705504,0.8277845267594578
0.49731525045389463,-0.3281951174836396,-0.33574691861535105,-1.0588721035944775,0.3150710696889307,0.06502848236798756,0.08581232602691373,-0.15199049427387307,0.657014820073442
0.46287702397004116,0.3125751187786616,-0.4243304367429267,0.025150746592462053,-0.015220819081540661,-0.6758137346280979,-0.13829220714593488,-0.013208600587632832,-0.20422683590829283
0.08876025483240643,-0.38067989896123755,0.260601948031005,0.7837534865912319,-0.008636639858953653,0.08560191308105217,0.8290564585297835,0.4358096557037279,0.25125351223433967
-0.8822688285209839,0.16067618544411963,0.13571965711558096,0.6112871610692225,-0.08716010180100092,0.18004153410489473,-0.4216521697845258,1.2456184707309947,-0.3900634092093984
0.5969207198887169,-0.6060228628713994,0.3402277815135159,-0.1962626420684963,0.18704172720235301,0.4847914823913227,0.38177326688988017,0.9088698749713839,0.798430584525986
-0.5333394207960281,0.14759183109360732,0.3695847566147942,-0.4448901506060336,-0.031565396278255727,-0.14149781959998212,-0.24613814445882004,-0.07347209008127295,0.27248163430170796
0.18669229950932525,-0.223475137551845,-0.5832163720724781,0.0650542401624897,-0.40536695658892813,-0.424889332645097,-0.9535610168138229,0.2026535884947934,-0.48328575155094555
-0.5766483228217811,0.20295564822807252,0.5073983019866407,0.35218885558020513,-0.7541542499167793,-0.26868681334245764,0.8059940414722517,-0.09370004434634054,-0.25751293048185714
0.2769881811679364,-0.5016843018773749,0.4014825568575317,-0.9902859492275494,0.27102921963784665,0.4557589904484899,0.41849405118018224,-0.5249305803889405,-0.2587095945134282
0.009357023128160533,-0.3277510924835081,0.9563416844917834,-0.21464510452606986,-0.18430279026421334,0.5472846433379888,0.5381854683470335,-0.49086562747159435,-0.8308428130529466
-0.5070518955187456,-0.14878270400577287,0.7100034575540571,-0.373271597757131,-0.2934250378527059,-0.0014042003794204085,-0.008781813773409669,-0.031792999550522616,-0.40415995449434455
0.5385953998865083,0.19786036037655907,0.7323420275098248,-0.24018542342088905,0.4120759994108411,-0.46176126376235554,0.8094627350929603,0.1271650943974547,0.5540900255382333
-0.5749922594271464,0.5190460808216993,0.8428372970007032,0.06224963377697045,0.11378928734587808,0.7462138489713039,0.24352400714037623,0.8116495909622614,-0.12215302254239684
1.0457595789920777,-0.03573026060129862,-0.4029645921958811,-0.4553232834375855,-0.35044993424714843,0.10378691802626526,0.3213266715707207,0.021424566530749273,-0.9286844291137004
0.01451136875776444,0.6788560554980388,1.264165098316795,0.5383234593338964,-0.02836221649568605,0.2662986795883954,0.04167802850809501,0.4835516612130308,0.06740655484514103
0.31829315522570084,-0.22710222633962146,-0.16201050377486986,-1.0023088051219318,0.00015025849143164674,0.9608994093777116,-0.332670886719081,-0.2987481717358396,-0.15652317777151567
-0.8239474511785879,-0.18977473023573954,-0.07092769477373002,0.0045555208971435985,-0.3131511856203209,-0.5431741771980516,-0.83177108949137,0.45792367747913904,0.22374052140646014
-0.8788806133196158,-0.07356219406851955,0.34836366768132765,0.22531096989227314,0.14980808086582556,0.29925113726928904,-1.14738424192246,0.33732589675494074,-0.08444381264626503
0.7744057465371849,-0.03189334009794014,0.6126529740568343,-0.27842681348618475,-0.6901592083794738,0.9138123310047438,0.16555713662529892,0.27663327931593495,-0.3987533951458645
-0.14850709300353496,-0.5028586025980986,-0.5840617191414463,0.349305742438067,0.11668702308697183,-0.0416673291969386,0.05905677869365379,0.961861176038042,0.25577745860240225
-0.03385652439999047,-0.33447457995001695,-0.23168478765175565,1.2301798344548995,0.3510770705803861,0.11831702112310494,0.28961771325323593,1.004593071491644,0.11376550130649045
1.0270804746831144,0.20707022988119766,-0.21449268434366303,-0.4268933450691861,0.2532498271856653,0.30905322540820146,0.3215844907828806,-0.5867697542575269,-0.19080851408451205
0.24742445163305588,-0.35828444119495534,0.7584712395553178,-0.07402769929505987,0.2535029796213805,0.14063620579098648,-0.3402572850771329,0.3514974203326077,-0.3518662257688703
-0.23547026008489477,-0.22125893527242865,0.1803732320424425,-0.18222712563446455,0.16405817041507412,0.6623896942220695,-0.060972146718377994,0.2264489816382783,-0.225094394965394
-1.0428664267439511,-0.4921795656661437,-0.08328380034224772,0.14136111594654657,0.34893265909742976,-0.8030637172443233,-0.2748158932254313,-0.6159056349043804,0.23657370601924013
-0.7315960783799438,-0.7832183162241936,0.7163395632763514,-0.14577712514971977,0.01361942846758658,0.24157883570256208,-0.07965940442321714,-0.20094571474811418,-0.40790973413716936
-0.07409655672857325,0.06481320569412607,-0.5339194327898398,-0.2776201863649451,0.25898919822515665,-0.25046678257425614,0.40997563886285593,-0.8346679521543423,-0.5162811698826696
0.04439985678538754,0.33280488541852904,-0.8690239954326417,-0.44878364571187007,0.19286272332435878,-0.4523778267883384,-0.017937693186458395,-0.012316450095580364,-0.4146316465987775
-0.3226610780922132,0.03284777426330046,-0.5526759729958441,0.7233266646337432,0.6575070166118516,-0.1753117810313393,-0.3026851716441131,0.12136694493999095,-1.0866198791642125
0.7809812221059312,-0.060189355991387625,0.6272161047899923,-0.6592935673661309,0.5200002899754456,0.33546234851673307,-0.6779488472178032,-0.11546024804088932,-0.3716620741825947
-0.5319523873267822,0.060050597340281085,-0.8657688540170358,-0.6488093681565883,-0.5667852825781589,0.7128816326098045,0.2154691776936195,0.6239653871075842,-0.07579020118698392
0.5145739613834162,-0.389869648392655,-0.8100515309256143,0.16543636602530226,-0.0458767948444652,0.6124791428686389,-1.140093249070763,1.016834714830973,-0.0792321039906421
0.140569459141681,0.4219424800850768,-0.4558325493617997,0.4869245133196274,-0.3108823861168573,0.07179582261386591,0.14559609877176752,-0.7461864009489044,-0.33485151027659366
-0.23348947664819322,0.24734662149975278,1.1597262529627295,-0.4559213914090976,-0.38464992854253577,0.5505242997244322,0.47529210926045645,0.2208033086813662,0.10995253239467785
0.9478740137819139,-0.8235172365506742,-0.5883363488388548,0.13667183777428227,-0.1979187320950669,0.6376667867367669,-0.47115447221905254,0.2894782478916614,0.5608644361712972
-0.5078812047638932,0.054515386937925236,0.14404727721553431,-1.0600173271940327,0.5699511100069288,-0.4268863022642184,0.3432789374597729,0.05735229654855826,-0.14406358530620952
0.40332651728401603,-0.5235877087275668,0.5333037521803424,-0.43475453044215273,0.10341906264979193,0.5699983591680781,0.27306702183296533,-0.024298126707468115,-0.1938036853716767
-0.23189686472961202,0.000777721177851482,-0.2891929878741381,-0.8998283195954786,-1.4132324652118862,0.13005705820855878,0.5435458574974616,-0.36746058072638615,0.905244839716502
-0.19829376041047428,-0.3951852001221962,0.1237324190971263,-0.898311637090216,-0.7085133830974826,0.4907481275033219,0.5716723442815257,0.4356846343847169,0.19464163170858378
-1.1742216916661399,1.1822706742926907,-0.5345346334400243,-0.6476885277398711,0.23996469700529163,0.6873121897946376,0.060531348559667957,0.1595379310070689,-0.0725602872857163
0.40052443202823734,0.6862282545747727,-0.5932289781593517,-0.06423501749581277,-0.3129932867502021,0.36715256459852297,0.7965185984730107,0.13434655573571877,0.11197824543047216
0.05243959067474885,-0.5889878654906495,-0.7313879001176006,-0.6953343192706543,1.0218129728358147,0.4505511635848439,-0.1237023322929525,-0.49635359684166835,0.48372446258818547
-0.8607937107032488,1.0985170289842674,-0.5233098727167471,-0.3303193411428266,-0.18614523158545204,0.5523827564657054,-0.9396875599855113,0.10494152173181652,-0.26015689182692847
-0.4120999217097471,0.3528212902282569,-0.4857736807945017,0.5033551032190104,-0.8484730158323277,0.3835031786123654,-0.13149170310202857,0.9532129097629849,-0.08509366983050227
-0.11430473740655753,-0.136248721912022,-0.32658660913388576,0.3482229068324806,-0.017133534012251973,0.4133012318135858,0.22995738048146083,0.15937447288619339,-0.7100735743616465
0.7044787010941522,0.34839195532481704,0.28353734196273317,0.3364684274866585,1.2196321723384431,-0.5914872994856148,-0.5229300011216825,-0.44928811075296415,0.8025472360814903
0.49579553305203955,0.5134872140667437,0.298869888526346,0.3701396260642424,-0.24551376301902683,-0.5160612722798066,-0.4882678801845459,-0.08934332635220925,-0.140247219516773
-0.5634111948661606,-0.0872993751456235,-0.00855251314869168,0.13691279267179546,-0.17646118094818414,0.3867234682162605,0.7931654164902127,-0.45150737163857085,0.021938403478072313
-0.11098206528970102,0.022471395016155176,-0.6124886893264699,0.4034914299310535,0.504853885323568,-0.3063681995683824,-0.6193463690896185,-0.06501908713361439,0.07100662735158741
0.5796260853018044,-0.009798206259929356,0.43773757971593624,0.1920812768882904,-0.08889056112618143,0.17945045850596064,0.4497064556518002,0.6945287703488153,0.9213338380669613
0.2527183880391186,0.6048585085275143,-0.4681237108073913,-0.5655189356899015,-0.1970409388356582,0.07333565416835756,-0.23301044887591155,-0.11639801461710463,0.9671037424323077
-0.18104757327740553,0.37851479418489276,-0.08276658455754224,0.01199035860625567,0.4149950348430161,-1.0748444225671243,0.24294422790288453,0.07617448235594802,-0.1317086389485943
0.3751521254111465,0.8009893469590882,0.794915033611277,0.028623028812771584,-0.05149257173225144,0.4474948400880223,-0.25730608698488544,-0.37886303479660843,0.7110981161567713
-0.16620442555701553,-0.042230292142837994,0.4717962142346904,1.0884564233385394,-0.23085127260861724,-0.7742267807148998,0.6537654685180966,-1.350817365518237,-0.6619383393954984
-0.3513410286412253,-0.16098761391690705,0.8325223089792871,-0.704030535851787,0.15078175467166482,0.3135656859054873,-0.20841518774380022,0.314003361621351,-0.5352832403379744
0.28432322614390676,0.21445163663071293,0.19696130527933214,0.10842728838027081,0.032672929578815305,0.4107068460876838,-0.0772201741774992,0.06371056870853983,0.2738592800019989
0.6892547202414419,0.500436420714168,0.3946712652576059,-0.27634345157229634,-0.7210612392512717,-0.1788622641308553,-0.3479997553331156,0.9583673715258059,-0.0019768581732888427
-0.2651620452993396,0.14709307092365245,0.7588161063007008,0.9477810131402991,-0.14597550827672637,-0.1213861990559802,0.027879921371474783,-0.40914447841582313,0.5969113107832229
0.10032410841337387,0.8882588669806782,-0.23999571435215603,1.1338076112198425,1.1540448355810518,0.36419564958076894,-0.37249480895102566,-0.41303375319500785,0.8635852935580236
-0.1576485419278277,0.24668076789032348,-0.2738466416891237,-0.40960497622153436,0.33713474060246096,-0.22318695674402544,-0.18412282449513703,0.09367995382202009,-0.15136628074755867
-0.7373332571810477,-0.41501864370535047,0.6696072426649186,0.020126791167470452,-0.0019568437362018896,0.8263320607015701,0.4882873844859626,0.09528282594582844,-0.48718354474920716
-0.09779290099074675,-0.2287767490328117,0.6289927896366947,0.8169069051579689,-0.28032757458234453,0.3971140093781898,-0.2852961549323577,-0.5066100664969909,-1.1525930153770496
-0.633895734890407,-0.35429317130635446,-0.01692074501007596,0.07095925735990681,-0.3555155431323238,0.23100624205874518,-0.49443122043724297,0.44468000365531896,-0.7164298641065726
-0.0906453289675838,0.5038360434690032,-0.47680566052243284,-0.0894215379201672,-0.7805310144103298,0.5220677337588923,-0.4473431321939622,-0.11553849785173782,-0.2187788637567423
0.06651591268129087,-0.3897226057022851,-0.26796685579675533,-0.052104453986363174,0.11467694053661982,-0.4187815404372257,0.15630090066138652,0.07299053548082861,-0.3600458430093398
0.0743358250290786,-0.3554799838318539,-0.7065762683673894,-0.9828769650792101,-0.3016739738380592,-0.5877131798323731,0.47081210989569766,0.05479137796557698,0.024432247581372947
0.8938191075572518,0.05246304063835255,-0.4160807571716183,0.09300080007358026,-0.7040344979499186,-0.039965052370961714,-1.0151477839867682,-0.3795652753276006,-0.34060516448406475
0.6483857801613873,-0.30381093875573906,0.09286136785658795,0.4521288256934977,-0.22071341261716276,-0.16796284817162216,0.8939826249714671,-0.38898432398336313,0.4755905671615554
0.4892065935417797,-0.6477214071544742,0.28006615623472897,-0.48264302987036095,-0.2682672582793132,-0.6923680282301837,0.03613813936468845,-0.4904894008419773,-0.29379322765526134
0.06572937172469781,0.24066608485002303,-0.3298196026199309,-0.2309834482716285,0.9796138209957633,-0.37270295336666537,-0.012772931007234437,0.18038524426357005,1.1835964094154667
0.24788747910970643,0.6086373379754031,-0.03880879224218864,-1.0328863190485842,0.03024775522024705,0.8613983137717678,0.17414188139363204,0.5622411626911741,-0.2998521663157046
-0.42444991806802296,-0.33797097235339846,-1.3405201995013218,0.3883859635328376,1.1936466670268582,-0.10747147840654024,-0.8710574579020648,-0.20194924020964994,-1.0486407003435902
0.6289395532274165,-0.2854030212489202,0.4289137110941023,-0.5353491103926634,0.14505795743265873,0.8477758854708356,0.3108157002450231,-0.9567502379942074,0.2068954144595809
-0.1476038091033358,-0.49377299037630196,0.487804749763476,-0.10535933123663029,-0.012531182558686687,0.9366592920122715,-0.44874708110642325,0.2319723064750353,0.4229152164429798
0.4486092234151673,0.9034388547945439,0.47124341778811124,0.5478247096419697,0.44857363609333384,-0.7815440053446691,-0.1652431400983181,-0.15011504451952323,0.05493955745251627
-0.46820419968881993,-0.3137011596286398,0.004947015706921163,-0.26803237264782204,-0.6960175953032407,0.38980220708281127,0.2724306388369665,0.2969354478539863,0.34502258386427287
